,nav
2024-03-05 04:00:00+00:00,10000.0
2024-03-05 05:00:00+00:00,10000.0
2024-03-05 06:00:00+00:00,10000.0
2024-03-05 07:00:00+00:00,10000.0
2024-03-05 08:00:00+00:00,10000.0
2024-03-05 09:00:00+00:00,10000.0
2024-03-05 10:00:00+00:00,10000.0
2024-03-05 11:00:00+00:00,10000.0
2024-03-05 12:00:00+00:00,10000.0
2024-03-05 13:00:00+00:00,10000.0
2024-03-05 14:00:00+00:00,10000.0
2024-03-05 15:00:00+00:00,10000.0
2024-03-05 16:00:00+00:00,10000.0
2024-03-05 17:00:00+00:00,10000.0
2024-03-05 18:00:00+00:00,10000.0
2024-03-05 19:00:00+00:00,10000.0
2024-03-05 20:00:00+00:00,10000.0
2024-03-05 21:00:00+00:00,10000.0
2024-03-05 22:00:00+00:00,10000.0
2024-03-05 23:00:00+00:00,10000.0
2024-03-06 00:00:00+00:00,10000.0
2024-03-06 01:00:00+00:00,10000.0
2024-03-06 02:00:00+00:00,10000.0
2024-03-06 03:00:00+00:00,10000.0
2024-03-06 04:00:00+00:00,10000.0
2024-03-06 05:00:00+00:00,10000.0
2024-03-06 06:00:00+00:00,10000.0
2024-03-06 07:00:00+00:00,10000.0
2024-03-06 08:00:00+00:00,10000.0
2024-03-06 09:00:00+00:00,10000.0
2024-03-06 10:00:00+00:00,10000.0
2024-03-06 11:00:00+00:00,10000.0
2024-03-06 12:00:00+00:00,10000.0
2024-03-06 13:00:00+00:00,10000.0
2024-03-06 14:00:00+00:00,10000.0
2024-03-06 15:00:00+00:00,10000.0
2024-03-06 16:00:00+00:00,10000.0
2024-03-06 17:00:00+00:00,10000.0
2024-03-06 18:00:00+00:00,10000.0
2024-03-06 19:00:00+00:00,10000.0
2024-03-06 20:00:00+00:00,10000.0
2024-03-06 21:00:00+00:00,10000.0
2024-03-06 22:00:00+00:00,10000.0
2024-03-06 23:00:00+00:00,10000.0
2024-03-07 00:00:00+00:00,10000.0
2024-03-07 01:00:00+00:00,10000.0
2024-03-07 02:00:00+00:00,10000.0
2024-03-07 03:00:00+00:00,10000.0
2024-03-07 04:00:00+00:00,10000.0
2024-03-07 05:00:00+00:00,10000.0
2024-03-07 06:00:00+00:00,10000.0
2024-03-07 07:00:00+00:00,10000.0
2024-03-07 08:00:00+00:00,10000.0
2024-03-07 09:00:00+00:00,10000.0
2024-03-07 10:00:00+00:00,10000.0
2024-03-07 11:00:00+00:00,10000.0
2024-03-07 12:00:00+00:00,10000.0
2024-03-07 13:00:00+00:00,10000.0
2024-03-07 14:00:00+00:00,10000.0
2024-03-07 15:00:00+00:00,10000.0
2024-03-07 16:00:00+00:00,10000.0
2024-03-07 17:00:00+00:00,10000.0
2024-03-07 18:00:00+00:00,10000.0
2024-03-07 19:00:00+00:00,10000.0
2024-03-07 20:00:00+00:00,10000.0
2024-03-07 21:00:00+00:00,10000.0
2024-03-07 22:00:00+00:00,10000.0
2024-03-07 23:00:00+00:00,10000.0
2024-03-08 00:00:00+00:00,10000.0
2024-03-08 01:00:00+00:00,10000.0
2024-03-08 02:00:00+00:00,10000.0
2024-03-08 03:00:00+00:00,10000.0
2024-03-08 04:00:00+00:00,10000.0
2024-03-08 05:00:00+00:00,10000.0
2024-03-08 06:00:00+00:00,10000.0
2024-03-08 07:00:00+00:00,10000.0
2024-03-08 08:00:00+00:00,10000.0
2024-03-08 09:00:00+00:00,10000.0
2024-03-08 10:00:00+00:00,10000.0
2024-03-08 11:00:00+00:00,10000.0
2024-03-08 12:00:00+00:00,10000.0
2024-03-08 13:00:00+00:00,10000.0
2024-03-08 14:00:00+00:00,10000.0
2024-03-08 15:00:00+00:00,10000.0
2024-03-08 16:00:00+00:00,10000.0
2024-03-08 17:00:00+00:00,10000.0
2024-03-08 18:00:00+00:00,10000.0
2024-03-08 19:00:00+00:00,10000.0
2024-03-08 20:00:00+00:00,10000.0
2024-03-08 21:00:00+00:00,10000.0
2024-03-08 22:00:00+00:00,10000.0
2024-03-08 23:00:00+00:00,10000.0
2024-03-09 00:00:00+00:00,10000.0
2024-03-09 01:00:00+00:00,10000.0
2024-03-09 02:00:00+00:00,10000.0
2024-03-09 03:00:00+00:00,10000.0
2024-03-09 04:00:00+00:00,10000.0
2024-03-09 05:00:00+00:00,10000.0
2024-03-09 06:00:00+00:00,10000.0
2024-03-09 07:00:00+00:00,10000.0
2024-03-09 08:00:00+00:00,10000.0
2024-03-09 09:00:00+00:00,10000.0
2024-03-09 10:00:00+00:00,10000.0
2024-03-09 11:00:00+00:00,10000.0
2024-03-09 12:00:00+00:00,10000.0
2024-03-09 13:00:00+00:00,10000.0
2024-03-09 14:00:00+00:00,10000.0
2024-03-09 15:00:00+00:00,10000.0
2024-03-09 16:00:00+00:00,10000.0
2024-03-09 17:00:00+00:00,10000.0
2024-03-09 18:00:00+00:00,10000.0
2024-03-09 19:00:00+00:00,10000.0
2024-03-09 20:00:00+00:00,10000.0
2024-03-09 21:00:00+00:00,10000.0
2024-03-09 22:00:00+00:00,10000.0
2024-03-09 23:00:00+00:00,10000.0
2024-03-10 00:00:00+00:00,10000.0
2024-03-10 01:00:00+00:00,10000.0
2024-03-10 02:00:00+00:00,10000.0
2024-03-10 03:00:00+00:00,10000.0
2024-03-10 04:00:00+00:00,10000.0
2024-03-10 05:00:00+00:00,10000.0
2024-03-10 06:00:00+00:00,10000.0
2024-03-10 07:00:00+00:00,10000.0
2024-03-10 08:00:00+00:00,10000.0
2024-03-10 09:00:00+00:00,10000.0
2024-03-10 10:00:00+00:00,10000.0
2024-03-10 11:00:00+00:00,10000.0
2024-03-10 12:00:00+00:00,10000.0
2024-03-10 13:00:00+00:00,10000.0
2024-03-10 14:00:00+00:00,10000.0
2024-03-10 15:00:00+00:00,10000.0
2024-03-10 16:00:00+00:00,10000.0
2024-03-10 17:00:00+00:00,10000.0
2024-03-10 18:00:00+00:00,10000.0
2024-03-10 19:00:00+00:00,10000.0
2024-03-10 20:00:00+00:00,10000.0
2024-03-10 21:00:00+00:00,10000.0
2024-03-10 22:00:00+00:00,10000.0
2024-03-10 23:00:00+00:00,10000.0
2024-03-11 00:00:00+00:00,10000.0
2024-03-11 01:00:00+00:00,10000.0
2024-03-11 02:00:00+00:00,10000.0
2024-03-11 03:00:00+00:00,10000.0
2024-03-11 04:00:00+00:00,10000.0
2024-03-11 05:00:00+00:00,10000.0
2024-03-11 06:00:00+00:00,10000.0
2024-03-11 07:00:00+00:00,10000.0
2024-03-11 08:00:00+00:00,10000.0
2024-03-11 09:00:00+00:00,10000.0
2024-03-11 10:00:00+00:00,10000.0
2024-03-11 11:00:00+00:00,10000.0
2024-03-11 12:00:00+00:00,10000.0
2024-03-11 13:00:00+00:00,10000.0
2024-03-11 14:00:00+00:00,10000.0
2024-03-11 15:00:00+00:00,10000.0
2024-03-11 16:00:00+00:00,10000.0
2024-03-11 17:00:00+00:00,10000.0
2024-03-11 18:00:00+00:00,10000.0
2024-03-11 19:00:00+00:00,10000.0
2024-03-11 20:00:00+00:00,10000.0
2024-03-11 21:00:00+00:00,10000.0
2024-03-11 22:00:00+00:00,10000.0
2024-03-11 23:00:00+00:00,10000.0
2024-03-12 00:00:00+00:00,10000.0
2024-03-12 01:00:00+00:00,10000.0
2024-03-12 02:00:00+00:00,10000.0
2024-03-12 03:00:00+00:00,10000.0
2024-03-12 04:00:00+00:00,10000.0
2024-03-12 05:00:00+00:00,10000.0
2024-03-12 06:00:00+00:00,10000.0
2024-03-12 07:00:00+00:00,10000.0
2024-03-12 08:00:00+00:00,10000.0
2024-03-12 09:00:00+00:00,10000.0
2024-03-12 10:00:00+00:00,10000.0
2024-03-12 11:00:00+00:00,10000.0
2024-03-12 12:00:00+00:00,10000.0
2024-03-12 13:00:00+00:00,10000.0
2024-03-12 14:00:00+00:00,10000.0
2024-03-12 15:00:00+00:00,10000.0
2024-03-12 16:00:00+00:00,10000.0
2024-03-12 17:00:00+00:00,10000.0
2024-03-12 18:00:00+00:00,10000.0
2024-03-12 19:00:00+00:00,10000.0
2024-03-12 20:00:00+00:00,10000.0
2024-03-12 21:00:00+00:00,10000.0
2024-03-12 22:00:00+00:00,10000.0
2024-03-12 23:00:00+00:00,10000.0
2024-03-13 00:00:00+00:00,10000.0
2024-03-13 01:00:00+00:00,10000.0
2024-03-13 02:00:00+00:00,10000.0
2024-03-13 03:00:00+00:00,10000.0
2024-03-13 04:00:00+00:00,10000.0
2024-03-13 05:00:00+00:00,10000.0
2024-03-13 06:00:00+00:00,10000.0
2024-03-13 07:00:00+00:00,10000.0
2024-03-13 08:00:00+00:00,10000.0
2024-03-13 09:00:00+00:00,10000.0
2024-03-13 10:00:00+00:00,10000.0
2024-03-13 11:00:00+00:00,10000.0
2024-03-13 12:00:00+00:00,10000.0
2024-03-13 13:00:00+00:00,10000.0
2024-03-13 14:00:00+00:00,10000.0
2024-03-13 15:00:00+00:00,10000.0
2024-03-13 16:00:00+00:00,10000.0
2024-03-13 17:00:00+00:00,10000.0
2024-03-13 18:00:00+00:00,10000.0
2024-03-13 19:00:00+00:00,10000.0
2024-03-13 20:00:00+00:00,10000.0
2024-03-13 21:00:00+00:00,10000.0
2024-03-13 22:00:00+00:00,10000.0
2024-03-13 23:00:00+00:00,10000.0
2024-03-14 00:00:00+00:00,10000.0
2024-03-14 01:00:00+00:00,10000.0
2024-03-14 02:00:00+00:00,10000.0
2024-03-14 03:00:00+00:00,10000.0
2024-03-14 04:00:00+00:00,10000.0
2024-03-14 05:00:00+00:00,10000.0
2024-03-14 06:00:00+00:00,10000.0
2024-03-14 07:00:00+00:00,10000.0
2024-03-14 08:00:00+00:00,10000.0
2024-03-14 09:00:00+00:00,10000.0
2024-03-14 10:00:00+00:00,10000.0
2024-03-14 11:00:00+00:00,10000.0
2024-03-14 12:00:00+00:00,10000.0
2024-03-14 13:00:00+00:00,10000.0
2024-03-14 14:00:00+00:00,10000.0
2024-03-14 15:00:00+00:00,10000.0
2024-03-14 16:00:00+00:00,10000.0
2024-03-14 17:00:00+00:00,10000.0
2024-03-14 18:00:00+00:00,10000.0
2024-03-14 19:00:00+00:00,10000.0
2024-03-14 20:00:00+00:00,10000.0
2024-03-14 21:00:00+00:00,10000.0
2024-03-14 22:00:00+00:00,10000.0
2024-03-14 23:00:00+00:00,10000.0
2024-03-15 00:00:00+00:00,10000.0
2024-03-15 01:00:00+00:00,10000.0
2024-03-15 02:00:00+00:00,10000.0
2024-03-15 03:00:00+00:00,10000.0
2024-03-15 04:00:00+00:00,10000.0
2024-03-15 05:00:00+00:00,10000.0
2024-03-15 06:00:00+00:00,10000.0
2024-03-15 07:00:00+00:00,10000.0
2024-03-15 08:00:00+00:00,10000.0
2024-03-15 09:00:00+00:00,10000.0
2024-03-15 10:00:00+00:00,10000.0
2024-03-15 11:00:00+00:00,10000.0
2024-03-15 12:00:00+00:00,10000.0
2024-03-15 13:00:00+00:00,10000.0
2024-03-15 14:00:00+00:00,10000.0
2024-03-15 15:00:00+00:00,10000.0
2024-03-15 16:00:00+00:00,10000.0
2024-03-15 17:00:00+00:00,10000.0
2024-03-15 18:00:00+00:00,10000.0
2024-03-15 19:00:00+00:00,10000.0
2024-03-15 20:00:00+00:00,10000.0
2024-03-15 21:00:00+00:00,10000.0
2024-03-15 22:00:00+00:00,10000.0
2024-03-15 23:00:00+00:00,10000.0
2024-03-16 00:00:00+00:00,10000.0
2024-03-16 01:00:00+00:00,10000.0
2024-03-16 02:00:00+00:00,10000.0
2024-03-16 03:00:00+00:00,10000.0
2024-03-16 04:00:00+00:00,10000.0
2024-03-16 05:00:00+00:00,10000.0
2024-03-16 06:00:00+00:00,10000.0
2024-03-16 07:00:00+00:00,10000.0
2024-03-16 08:00:00+00:00,10000.0
2024-03-16 09:00:00+00:00,10000.0
2024-03-16 10:00:00+00:00,10000.0
2024-03-16 11:00:00+00:00,10000.0
2024-03-16 12:00:00+00:00,10000.0
2024-03-16 13:00:00+00:00,10000.0
2024-03-16 14:00:00+00:00,10000.0
2024-03-16 15:00:00+00:00,10000.0
2024-03-16 16:00:00+00:00,10000.0
2024-03-16 17:00:00+00:00,10000.0
2024-03-16 18:00:00+00:00,10000.0
2024-03-16 19:00:00+00:00,10000.0
2024-03-16 20:00:00+00:00,10000.0
2024-03-16 21:00:00+00:00,10000.0
2024-03-16 22:00:00+00:00,10000.0
2024-03-16 23:00:00+00:00,10000.0
2024-03-17 00:00:00+00:00,10000.0
2024-03-17 01:00:00+00:00,10000.0
2024-03-17 02:00:00+00:00,10000.0
2024-03-17 03:00:00+00:00,10000.0
2024-03-17 04:00:00+00:00,10000.0
2024-03-17 05:00:00+00:00,10000.0
2024-03-17 06:00:00+00:00,10000.0
2024-03-17 07:00:00+00:00,10000.0
2024-03-17 08:00:00+00:00,10000.0
2024-03-17 09:00:00+00:00,10000.0
2024-03-17 10:00:00+00:00,10000.0
2024-03-17 11:00:00+00:00,10000.0
2024-03-17 12:00:00+00:00,10000.0
2024-03-17 13:00:00+00:00,10000.0
2024-03-17 14:00:00+00:00,10000.0
2024-03-17 15:00:00+00:00,10000.0
2024-03-17 16:00:00+00:00,10000.0
2024-03-17 17:00:00+00:00,10000.0
2024-03-17 18:00:00+00:00,10000.0
2024-03-17 19:00:00+00:00,10000.0
2024-03-17 20:00:00+00:00,10000.0
2024-03-17 21:00:00+00:00,10000.0
2024-03-17 22:00:00+00:00,10000.0
2024-03-17 23:00:00+00:00,10000.0
2024-03-18 00:00:00+00:00,10000.0
2024-03-18 01:00:00+00:00,10000.0
2024-03-18 02:00:00+00:00,10000.0
2024-03-18 03:00:00+00:00,10000.0
2024-03-18 04:00:00+00:00,10000.0
2024-03-18 05:00:00+00:00,10000.0
2024-03-18 06:00:00+00:00,10000.0
2024-03-18 07:00:00+00:00,10000.0
2024-03-18 08:00:00+00:00,10000.0
2024-03-18 09:00:00+00:00,10000.0
2024-03-18 10:00:00+00:00,10000.0
2024-03-18 11:00:00+00:00,10000.0
2024-03-18 12:00:00+00:00,10000.0
2024-03-18 13:00:00+00:00,10000.0
2024-03-18 14:00:00+00:00,10000.0
2024-03-18 15:00:00+00:00,10000.0
2024-03-18 16:00:00+00:00,10000.0
2024-03-18 17:00:00+00:00,10000.0
2024-03-18 18:00:00+00:00,10000.0
2024-03-18 19:00:00+00:00,10000.0
2024-03-18 20:00:00+00:00,10000.0
2024-03-18 21:00:00+00:00,10000.0
2024-03-18 22:00:00+00:00,10000.0
2024-03-18 23:00:00+00:00,10000.0
2024-03-19 00:00:00+00:00,10000.0
2024-03-19 01:00:00+00:00,10000.0
2024-03-19 02:00:00+00:00,10000.0
2024-03-19 03:00:00+00:00,10000.0
2024-03-19 04:00:00+00:00,10000.0
2024-03-19 05:00:00+00:00,10000.0
2024-03-19 06:00:00+00:00,10000.0
2024-03-19 07:00:00+00:00,10000.0
2024-03-19 08:00:00+00:00,10000.0
2024-03-19 09:00:00+00:00,10000.0
2024-03-19 10:00:00+00:00,10000.0
2024-03-19 11:00:00+00:00,10000.0
2024-03-19 12:00:00+00:00,10000.0
2024-03-19 13:00:00+00:00,10000.0
2024-03-19 14:00:00+00:00,10000.0
2024-03-19 15:00:00+00:00,10000.0
2024-03-19 16:00:00+00:00,10000.0
2024-03-19 17:00:00+00:00,10000.0
2024-03-19 18:00:00+00:00,10000.0
2024-03-19 19:00:00+00:00,10000.0
2024-03-19 20:00:00+00:00,10000.0
2024-03-19 21:00:00+00:00,10000.0
2024-03-19 22:00:00+00:00,10000.0
2024-03-19 23:00:00+00:00,10000.0
2024-03-20 00:00:00+00:00,10000.0
2024-03-20 01:00:00+00:00,10000.0
2024-03-20 02:00:00+00:00,10000.0
2024-03-20 03:00:00+00:00,10000.0
2024-03-20 04:00:00+00:00,10000.0
2024-03-20 05:00:00+00:00,10000.0
2024-03-20 06:00:00+00:00,10000.0
2024-03-20 07:00:00+00:00,10000.0
2024-03-20 08:00:00+00:00,10000.0
2024-03-20 09:00:00+00:00,10000.0
2024-03-20 10:00:00+00:00,10000.0
2024-03-20 11:00:00+00:00,10000.0
2024-03-20 12:00:00+00:00,10000.0
2024-03-20 13:00:00+00:00,10000.0
2024-03-20 14:00:00+00:00,10000.0
2024-03-20 15:00:00+00:00,10000.0
2024-03-20 16:00:00+00:00,10000.0
2024-03-20 17:00:00+00:00,10000.0
2024-03-20 18:00:00+00:00,10000.0
2024-03-20 19:00:00+00:00,10000.0
2024-03-20 20:00:00+00:00,10000.0
2024-03-20 21:00:00+00:00,10000.0
2024-03-20 22:00:00+00:00,10000.0
2024-03-20 23:00:00+00:00,10000.0
2024-03-21 00:00:00+00:00,10000.0
2024-03-21 01:00:00+00:00,10000.0
2024-03-21 02:00:00+00:00,10000.0
2024-03-21 03:00:00+00:00,10000.0
2024-03-21 04:00:00+00:00,10000.0
2024-03-21 05:00:00+00:00,10000.0
2024-03-21 06:00:00+00:00,10000.0
2024-03-21 07:00:00+00:00,10000.0
2024-03-21 08:00:00+00:00,10000.0
2024-03-21 09:00:00+00:00,10000.0
2024-03-21 10:00:00+00:00,10000.0
2024-03-21 11:00:00+00:00,10000.0
2024-03-21 12:00:00+00:00,10000.0
2024-03-21 13:00:00+00:00,10000.0
2024-03-21 14:00:00+00:00,10000.0
2024-03-21 15:00:00+00:00,10000.0
2024-03-21 16:00:00+00:00,9987.0
2024-03-21 17:00:00+00:00,9911.13554300493
2024-03-21 18:00:00+00:00,9870.734485866033
2024-03-21 19:00:00+00:00,9890.868908549766
2024-03-21 20:00:00+00:00,9888.80780583487
2024-03-21 21:00:00+00:00,9908.833365404378
2024-03-21 22:00:00+00:00,9887.00441392389
2024-03-21 23:00:00+00:00,9885.395417124833
2024-03-22 00:00:00+00:00,9896.397742187815
2024-03-22 01:00:00+00:00,9880.636231140628
2024-03-22 02:00:00+00:00,9893.160742724362
2024-03-22 03:00:00+00:00,9903.720172945961
2024-03-22 04:00:00+00:00,9913.219282272174
2024-03-22 05:00:00+00:00,9919.916552733619
2024-03-22 06:00:00+00:00,9919.349180363502
2024-03-22 07:00:00+00:00,9911.727886793115
2024-03-22 08:00:00+00:00,9899.892452455186
2024-03-22 09:00:00+00:00,9885.027967632046
2024-03-22 10:00:00+00:00,9856.16567095545
2024-03-22 11:00:00+00:00,9842.267236824226
2024-03-22 12:00:00+00:00,9840.675879906501
2024-03-22 13:00:00+00:00,9789.057835987429
2024-03-22 14:00:00+00:00,9781.32038284744
2024-03-22 15:00:00+00:00,9825.313484968436
2024-03-22 16:00:00+00:00,9806.831709427595
2024-03-22 17:00:00+00:00,9814.677004178055
2024-03-22 18:00:00+00:00,9820.588154537181
2024-03-22 19:00:00+00:00,9834.018739949632
2024-03-22 20:00:00+00:00,9811.033300291889
2024-03-22 21:00:00+00:00,9789.296138220041
2024-03-22 22:00:00+00:00,9793.346108741602
2024-03-22 23:00:00+00:00,9814.817825766831
2024-03-23 00:00:00+00:00,9815.730904192711
2024-03-23 01:00:00+00:00,9834.82383083593
2024-03-23 02:00:00+00:00,9825.630880777335
2024-03-23 03:00:00+00:00,9814.507288625988
2024-03-23 04:00:00+00:00,9826.16454352361
2024-03-23 05:00:00+00:00,9833.302665818932
2024-03-23 06:00:00+00:00,9836.787161048775
2024-03-23 07:00:00+00:00,9851.82865787936
2024-03-23 08:00:00+00:00,9848.453755409279
2024-03-23 09:00:00+00:00,9848.388962885532
2024-03-23 10:00:00+00:00,9843.330184443548
2024-03-23 11:00:00+00:00,9853.70136611642
2024-03-23 12:00:00+00:00,9859.195888873519
2024-03-23 13:00:00+00:00,9853.552956214053
2024-03-23 14:00:00+00:00,9879.008683804233
2024-03-23 15:00:00+00:00,9871.387390233846
2024-03-23 16:00:00+00:00,9893.650188951051
2024-03-23 17:00:00+00:00,9891.974339080061
2024-03-23 18:00:00+00:00,9882.67675785136
2024-03-23 19:00:00+00:00,9864.849912145159
2024-03-23 20:00:00+00:00,9869.064928487347
2024-03-23 21:00:00+00:00,9866.483880362284
2024-03-23 22:00:00+00:00,9859.78792326281
2024-03-23 23:00:00+00:00,9834.160291183945
2024-03-24 00:00:00+00:00,9852.099940090277
2024-03-24 01:00:00+00:00,9850.150327213541
2024-03-24 02:00:00+00:00,9840.224375247773
2024-03-24 03:00:00+00:00,9831.45199287711
2024-03-24 04:00:00+00:00,9839.273938970364
2024-03-24 05:00:00+00:00,9843.039201803113
2024-03-24 06:00:00+00:00,9840.274137073444
2024-03-24 07:00:00+00:00,9849.87743978244
2024-03-24 08:00:00+00:00,9876.975015761556
2024-03-24 09:00:00+00:00,9863.910420550816
2024-03-24 10:00:00+00:00,9872.778386486918
2024-03-24 11:00:00+00:00,9878.6422558152
2024-03-24 12:00:00+00:00,9893.568176792614
2024-03-24 13:00:00+00:00,9883.355911917852
2024-03-24 14:00:00+00:00,9891.546474936753
2024-03-24 15:00:00+00:00,9893.06005164016
2024-03-24 16:00:00+00:00,9880.33532532088
2024-03-24 17:00:00+00:00,9881.480431027747
2024-03-24 18:00:00+00:00,9893.376717803521
2024-03-24 19:00:00+00:00,9899.553313209262
2024-03-24 20:00:00+00:00,9910.409855093812
2024-03-24 21:00:00+00:00,9926.27993739701
2024-03-24 22:00:00+00:00,9941.047379363634
2024-03-24 23:00:00+00:00,9952.027960989595
2024-03-25 00:00:00+00:00,9927.032931591917
2024-03-25 01:00:00+00:00,9925.451935640827
2024-03-25 02:00:00+00:00,9931.679022517777
2024-03-25 03:00:00+00:00,9951.200251091628
2024-03-25 04:00:00+00:00,9961.187347353454
2024-03-25 05:00:00+00:00,9958.603234717135
2024-03-25 06:00:00+00:00,9949.49346424984
2024-03-25 07:00:00+00:00,9937.284451396607
2024-03-25 08:00:00+00:00,9939.179486787121
2024-03-25 09:00:00+00:00,9944.81702006961
2024-03-25 10:00:00+00:00,9944.289340416744
2024-03-25 11:00:00+00:00,9936.20282485152
2024-03-25 12:00:00+00:00,9944.176975003938
2024-03-25 13:00:00+00:00,9978.152773537848
2024-03-25 14:00:00+00:00,10028.362893427373
2024-03-25 15:00:00+00:00,10045.683802917734
2024-03-25 16:00:00+00:00,10064.26553989724
2024-03-25 17:00:00+00:00,10073.050180312937
2024-03-25 18:00:00+00:00,10087.677822194539
2024-03-25 19:00:00+00:00,10092.035265345685
2024-03-25 20:00:00+00:00,10089.114932045593
2024-03-25 21:00:00+00:00,10050.899892937647
2024-03-25 22:00:00+00:00,10067.449421165551
2024-03-25 23:00:00+00:00,10053.153330216279
2024-03-26 00:00:00+00:00,10050.684501574917
2024-03-26 01:00:00+00:00,10064.283635106576
2024-03-26 02:00:00+00:00,10072.141041972964
2024-03-26 03:00:00+00:00,10071.558201117448
2024-03-26 04:00:00+00:00,10077.689558499851
2024-03-26 05:00:00+00:00,10067.058623015557
2024-03-26 06:00:00+00:00,10077.273076826932
2024-03-26 07:00:00+00:00,10074.913986874439
2024-03-26 08:00:00+00:00,10078.79249069464
2024-03-26 09:00:00+00:00,10098.017191321967
2024-03-26 10:00:00+00:00,10088.567697892318
2024-03-26 11:00:00+00:00,10079.72906370683
2024-03-26 12:00:00+00:00,10090.408447654829
2024-03-26 13:00:00+00:00,10069.784870602622
2024-03-26 14:00:00+00:00,10065.499808288814
2024-03-26 15:00:00+00:00,10063.284896294572
2024-03-26 16:00:00+00:00,10045.934509124487
2024-03-26 17:00:00+00:00,10057.038838633642
2024-03-26 18:00:00+00:00,10058.4876228133
